fileName,Mean Squared Error,R2 score,HIT@10
blogData_test-2012.02.01.00_00.csv,478.7749836018762,0.7003635616651751,5.0
blogData_test-2012.02.02.00_00.csv,269.0438022015062,0.7230148717930283,5.0
blogData_test-2012.02.03.00_00.csv,862.7993886567289,0.49919081785525643,6.0
blogData_test-2012.02.04.00_00.csv,118.94082902431221,-0.5611114404822584,3.0
blogData_test-2012.02.05.00_00.csv,163.4209089358983,0.8391887775330491,7.0
blogData_test-2012.02.06.00_00.csv,147.98113086481163,0.7820593981188514,7.0
blogData_test-2012.02.07.00_00.csv,276.74264082084034,-0.6668620829353094,7.0
blogData_test-2012.02.08.00_00.csv,857.4327466610431,0.38383614318852033,5.0
blogData_test-2012.02.09.00_00.csv,571.2938068058494,0.45187379037450737,5.0
blogData_test-2012.02.10.00_00.csv,352.33777410273916,0.5625859527658263,4.0
blogData_test-2012.02.11.00_00.csv,58.55474182765906,-2.4154083779686357,2.0
blogData_test-2012.02.12.00_00.csv,26.20801895931899,-3.3296625219280465,2.0
blogData_test-2012.02.13.00_00.csv,295.2898889849728,-0.07130166975041363,4.0
blogData_test-2012.02.14.00_00.csv,1198.428051185593,0.3739478391586001,7.0
blogData_test-2012.02.15.00_00.csv,2424.0187200934397,0.15198869918178182,5.0
blogData_test-2012.02.16.00_00.csv,927.8367730769281,0.39166681342810683,5.0
blogData_test-2012.02.17.00_00.csv,235.48291568706165,0.04060734530526744,4.0
blogData_test-2012.02.18.00_00.csv,345.72326713501576,0.323237993422711,5.0
blogData_test-2012.02.19.00_00.csv,678.528442844502,0.7080246179435236,7.0
blogData_test-2012.02.20.00_00.csv,395.0929901017269,0.620768080265251,4.0
blogData_test-2012.02.21.00_00.csv,1405.5942170644196,0.36531025945462003,9.0
blogData_test-2012.02.22.00_00.csv,233.85748030669248,0.06065503595253663,6.0
blogData_test-2012.02.23.00_00.csv,869.4618510566893,0.4952431985873069,6.0
blogData_test-2012.02.24.00_00.csv,379.6190445754665,0.6843980084077507,4.0
blogData_test-2012.02.25.00_00.csv,708.191031307471,0.4163833191867651,7.0
blogData_test-2012.02.26.00_00.csv,1458.4425267881682,0.058843311249202945,7.0
blogData_test-2012.02.27.00_00.csv,192.09193871257756,-0.4373197912398077,6.0
blogData_test-2012.02.28.00_00.csv,772.2525727251016,0.32835850465618843,7.0
blogData_test-2012.02.29.00_00.csv,906.8978177653236,0.26163994360087817,5.0
blogData_test-2012.03.01.00_00.csv,961.2241630123542,-1.6305360240210445,5.0
blogData_test-2012.03.02.00_00.csv,1068.044053998384,-1.1650424579541072,4.0
blogData_test-2012.03.03.00_00.csv,518.3988268154203,-1.202224210237412,5.0
blogData_test-2012.03.04.00_00.csv,471.5422709146209,0.11214240078494953,5.0
blogData_test-2012.03.05.00_00.csv,1844.2995344232725,0.08541586899113329,3.0
blogData_test-2012.03.06.00_00.csv,48.60393553067245,0.9739485029775286,6.0
blogData_test-2012.03.07.00_00.csv,1275.1043887582846,-0.8885482628051848,5.0
blogData_test-2012.03.08.00_00.csv,611.3846783576876,-1.2447213537222024,6.0
blogData_test-2012.03.09.00_00.csv,2623.3404398875014,0.10519367499949228,5.0
blogData_test-2012.03.10.00_00.csv,90.16922135573407,0.31040680496151896,3.0
blogData_test-2012.03.11.00_00.csv,221.05839674975013,0.6868226497881924,4.0
blogData_test-2012.03.12.00_00.csv,255.36436950015664,0.09459150522957027,6.0
blogData_test-2012.03.13.00_00.csv,310.9226693558312,-0.4907939305514164,5.0
blogData_test-2012.03.14.00_00.csv,450.82209402593253,0.28308736933732515,5.0
blogData_test-2012.03.15.00_00.csv,295.5192852351964,0.21366063088777554,5.0
blogData_test-2012.03.16.00_00.csv,769.8306822470977,0.06382630677676115,6.0
blogData_test-2012.03.17.00_00.csv,765.9368825009295,-0.017964282199091297,4.0
blogData_test-2012.03.18.00_00.csv,149.8097495173322,-0.08545569770693251,3.0
blogData_test-2012.03.19.00_00.csv,142.73137416882244,0.41366015159689473,7.0
blogData_test-2012.03.20.00_00.csv,205.22829255209874,0.3831226429882649,4.0
blogData_test-2012.03.21.00_00.csv,308.0722640460246,-0.9382016173343375,8.0
blogData_test-2012.03.22.00_00.csv,380.37162251066474,0.06862507640381621,4.0
blogData_test-2012.03.23.00_00.csv,920.9266311834751,-0.49590011773953346,3.0
blogData_test-2012.03.24.00_00.csv,100.50931422313408,-1.248082153126509,3.0
blogData_test-2012.03.25.00_00.csv,688.8771637116434,0.26831556367976395,3.0
blogData_test-2012.03.26.01_00.csv,230.23814966097345,0.12041333812381416,5.0
blogData_test-2012.03.27.01_00.csv,580.611556879667,0.5460256997352899,6.0
blogData_test-2012.03.28.01_00.csv,879.0089777349417,0.1368267149377913,5.0
blogData_test-2012.03.29.01_00.csv,806.7124194305819,0.12665838846241417,5.0
blogData_test-2012.03.30.01_00.csv,1376.1371712229436,0.40815952338165784,4.0
blogData_test-2012.03.31.01_00.csv,1672.9624458724952,0.26503418849500493,5.0
Average,643.901722120956,-0.016666878434476295,5.05
