fileName,Mean Squared Error,R2 score,HIT@10
blogData_test-2012.02.01.00_00.csv,482.24247746431917,0.698193466011735,5.0
blogData_test-2012.02.02.00_00.csv,270.38744021237466,0.721631573818279,5.0
blogData_test-2012.02.03.00_00.csv,822.1382566645888,0.5227924435932702,7.0
blogData_test-2012.02.04.00_00.csv,130.55437763192026,-0.7135405411086535,4.0
blogData_test-2012.02.05.00_00.csv,172.26364093772025,0.8304872560911484,6.0
blogData_test-2012.02.06.00_00.csv,175.0032808042286,0.7422622727184562,6.0
blogData_test-2012.02.07.00_00.csv,312.53271265178574,-0.8824310082862648,7.0
blogData_test-2012.02.08.00_00.csv,836.3613118158571,0.39897838800401264,4.0
blogData_test-2012.02.09.00_00.csv,597.4483008482346,0.4267799358405704,5.0
blogData_test-2012.02.10.00_00.csv,334.05159224560816,0.5852875573126481,4.0
blogData_test-2012.02.11.00_00.csv,63.3510367695482,-2.6951689134339096,2.0
blogData_test-2012.02.12.00_00.csv,37.25970636948485,-5.155442519192767,3.0
blogData_test-2012.02.13.00_00.csv,298.6341791675214,-0.08343464074041118,6.0
blogData_test-2012.02.14.00_00.csv,1217.4480647231744,0.3640118896765635,5.0
blogData_test-2012.02.15.00_00.csv,2418.101757042324,0.15405867145232444,5.0
blogData_test-2012.02.16.00_00.csv,965.0429159544096,0.36727272589733495,5.0
blogData_test-2012.02.17.00_00.csv,229.87510814046044,0.0634543928435296,4.0
blogData_test-2012.02.18.00_00.csv,344.83436232712984,0.32497804698180843,5.0
blogData_test-2012.02.19.00_00.csv,697.2511322845573,0.6999681179396797,7.0
blogData_test-2012.02.20.00_00.csv,469.8359936971996,0.5490256463310164,4.0
blogData_test-2012.02.21.00_00.csv,1345.6927988499742,0.39235847516528854,8.0
blogData_test-2012.02.22.00_00.csv,250.8496294834649,-0.0075980288483485925,7.0
blogData_test-2012.02.23.00_00.csv,827.7726881894756,0.5194453973115563,6.0
blogData_test-2012.02.24.00_00.csv,377.1181412867957,0.6864771719006328,4.0
blogData_test-2012.02.25.00_00.csv,702.009446633226,0.4214775321466331,5.0
blogData_test-2012.02.26.00_00.csv,1499.547000976479,0.0323179253602518,4.0
blogData_test-2012.02.27.00_00.csv,187.00478802695145,-0.39925540181006647,5.0
blogData_test-2012.02.28.00_00.csv,683.4881564147491,0.40555846152215014,6.0
blogData_test-2012.02.29.00_00.csv,952.8310736130704,0.22424291748176373,6.0
blogData_test-2012.03.01.00_00.csv,662.142427840912,-0.812053396587251,5.0
blogData_test-2012.03.02.00_00.csv,736.6452676700491,-0.49326076484017145,4.0
blogData_test-2012.03.03.00_00.csv,281.7370915269551,-0.19685503089197653,5.0
blogData_test-2012.03.04.00_00.csv,502.98999464691747,0.05293010484469751,6.0
blogData_test-2012.03.05.00_00.csv,1875.298409982183,0.07004359396956861,5.0
blogData_test-2012.03.06.00_00.csv,83.71729260511752,0.9551278970474469,6.0
blogData_test-2012.03.07.00_00.csv,1182.7519579249897,-0.7517657182906137,5.0
blogData_test-2012.03.08.00_00.csv,617.6944204671288,-1.267887804159903,6.0
blogData_test-2012.03.09.00_00.csv,2602.1142198300963,0.11243381649025252,5.0
blogData_test-2012.03.10.00_00.csv,94.69450527213938,0.27579848798316964,3.0
blogData_test-2012.03.11.00_00.csv,225.50518938062916,0.6805227998229517,4.0
blogData_test-2012.03.12.00_00.csv,243.93972528958633,0.13509821310830517,6.0
blogData_test-2012.03.13.00_00.csv,315.61680427407555,-0.5133010956282074,6.0
blogData_test-2012.03.14.00_00.csv,459.00631628448525,0.2700725406786181,5.0
blogData_test-2012.03.15.00_00.csv,292.2433897413151,0.2223773736678144,5.0
blogData_test-2012.03.16.00_00.csv,783.3905432599137,0.04733646627455179,5.0
blogData_test-2012.03.17.00_00.csv,756.2694518009574,-0.005115835573733074,5.0
blogData_test-2012.03.18.00_00.csv,153.79767345068984,-0.1143504443401222,3.0
blogData_test-2012.03.19.00_00.csv,161.7935710346644,0.33535273190283454,7.0
blogData_test-2012.03.20.00_00.csv,221.47629439120368,0.33428422842763883,4.0
blogData_test-2012.03.21.00_00.csv,296.1486246253803,-0.8631853957956412,7.0
blogData_test-2012.03.22.00_00.csv,366.5281987324159,0.10252197354528114,4.0
blogData_test-2012.03.23.00_00.csv,883.2369157087694,-0.43467911716565677,4.0
blogData_test-2012.03.24.00_00.csv,123.45675045992681,-1.761345249812412,3.0
blogData_test-2012.03.25.00_00.csv,728.7159717213302,0.22600114636742086,4.0
blogData_test-2012.03.26.01_00.csv,250.01077076193562,0.04487531883227902,3.0
blogData_test-2012.03.27.01_00.csv,533.9465482368043,0.5825125977215124,5.0
blogData_test-2012.03.28.01_00.csv,837.3131891427395,0.17777133748889706,5.0
blogData_test-2012.03.29.01_00.csv,813.8940630346016,0.1188835878673642,5.0
blogData_test-2012.03.30.01_00.csv,1372.203455252667,0.40985131136865094,3.0
blogData_test-2012.03.31.01_00.csv,1632.138749426108,0.28296885359246604,5.0
Average,629.8558192500552,-0.026380771001728903,4.966666666666667
