fileName,Mean Squared Error,R2 score,HIT@10
blogData_test-2012.02.01.00_00.csv,337.28998049765283,0.7889105072240388,4.0
blogData_test-2012.02.02.00_00.csv,293.6619714787532,0.6976700516645494,6.0
blogData_test-2012.02.03.00_00.csv,1040.5959755072395,0.3959893501451799,7.0
blogData_test-2012.02.04.00_00.csv,241.67227592755475,-2.171975156830066,2.0
blogData_test-2012.02.05.00_00.csv,399.68763138957047,0.6066950243564707,6.0
blogData_test-2012.02.06.00_00.csv,435.53309114472296,0.3585645448948981,6.0
blogData_test-2012.02.07.00_00.csv,636.0387844153769,-2.830956190465097,6.0
blogData_test-2012.02.08.00_00.csv,1262.4463400043276,0.09278738314608692,4.0
blogData_test-2012.02.09.00_00.csv,860.394387661469,0.17449706460374848,6.0
blogData_test-2012.02.10.00_00.csv,239.2351037724429,0.7029986488162405,4.0
blogData_test-2012.02.11.00_00.csv,178.7535134602199,-9.42641856846134,4.0
blogData_test-2012.02.12.00_00.csv,160.2572015031169,-25.475087655200095,4.0
blogData_test-2012.02.13.00_00.csv,314.25164500256193,-0.14009427539251518,5.0
blogData_test-2012.02.14.00_00.csv,1696.3651563522387,0.11382825972761634,5.0
blogData_test-2012.02.15.00_00.csv,1079.0157212017275,0.6225204377529258,3.0
blogData_test-2012.02.16.00_00.csv,966.352018725732,0.36641441688918075,5.0
blogData_test-2012.02.17.00_00.csv,354.0719513102403,-0.4425421408145902,5.0
blogData_test-2012.02.18.00_00.csv,365.4376198576627,0.28464665122721866,5.0
blogData_test-2012.02.19.00_00.csv,306.654434070667,0.8680445212115974,7.0
blogData_test-2012.02.20.00_00.csv,316.71068159769317,0.6960037186388212,5.0
blogData_test-2012.02.21.00_00.csv,1357.6284653670841,0.38696897868542823,7.0
blogData_test-2012.02.22.00_00.csv,272.80676621240644,-0.09579416345214131,4.0
blogData_test-2012.02.23.00_00.csv,280.35533704596264,0.8372427001664148,3.0
blogData_test-2012.02.24.00_00.csv,456.2923377881311,0.6206545150671711,5.0
blogData_test-2012.02.25.00_00.csv,1004.5975829056378,0.1721161650325439,4.0
blogData_test-2012.02.26.00_00.csv,1374.5395804677228,0.11298724745852862,4.0
blogData_test-2012.02.27.00_00.csv,104.68470989274026,0.216701094395372,5.0
blogData_test-2012.02.28.00_00.csv,852.1649917771803,0.258857283780638,5.0
blogData_test-2012.02.29.00_00.csv,1033.5102539910254,0.15855714450142055,5.0
blogData_test-2012.03.01.00_00.csv,702.7435419905703,-0.9231645166524816,4.0
blogData_test-2012.03.02.00_00.csv,1032.8872152939734,-1.0937756893245352,5.0
blogData_test-2012.03.03.00_00.csv,516.5960140501015,-1.1945656321061704,5.0
blogData_test-2012.03.04.00_00.csv,926.3918570071185,-0.7442848729115064,5.0
blogData_test-2012.03.05.00_00.csv,1640.11485364841,0.1866706084443952,3.0
blogData_test-2012.03.06.00_00.csv,816.4018047237703,0.5624122007264265,4.0
blogData_test-2012.03.07.00_00.csv,1040.1913730221656,-0.5406202251558108,4.0
blogData_test-2012.03.08.00_00.csv,243.03636427391694,0.10768304158008601,5.0
blogData_test-2012.03.09.00_00.csv,2728.154205315038,0.06944230288413655,5.0
blogData_test-2012.03.10.00_00.csv,151.02945721057264,-0.15503809810977454,4.0
blogData_test-2012.03.11.00_00.csv,173.43501476720556,0.7542915394422784,7.0
blogData_test-2012.03.12.00_00.csv,236.42709332808798,0.16173466520747037,6.0
blogData_test-2012.03.13.00_00.csv,287.8257728663798,-0.38005027466943764,1.0
blogData_test-2012.03.14.00_00.csv,917.5340212061379,-0.4590938145714678,3.0
blogData_test-2012.03.15.00_00.csv,479.44835485348705,-0.27575131544235054,5.0
blogData_test-2012.03.16.00_00.csv,700.0774517515326,0.1486516338430638,4.0
blogData_test-2012.03.17.00_00.csv,1410.1170159899766,-0.8741084138838544,4.0
blogData_test-2012.03.18.00_00.csv,148.03549116113356,-0.07260020033012715,3.0
blogData_test-2012.03.19.00_00.csv,371.0585916726094,-0.5243070394085205,6.0
blogData_test-2012.03.20.00_00.csv,219.20071604424282,0.3411241857205154,3.0
blogData_test-2012.03.21.00_00.csv,461.7524974190981,-1.9050633301158233,7.0
blogData_test-2012.03.22.00_00.csv,785.8544177110481,-0.9242368645227454,3.0
blogData_test-2012.03.23.00_00.csv,1007.6023248439759,-0.6366911166764153,2.0
blogData_test-2012.03.24.00_00.csv,189.5723567347716,-3.240146649050364,4.0
blogData_test-2012.03.25.00_00.csv,728.2008824047019,0.22654824366741133,4.0
blogData_test-2012.03.26.01_00.csv,226.99575538453655,0.13280036765083703,4.0
blogData_test-2012.03.27.01_00.csv,1054.69574934951,0.17534406759605514,3.0
blogData_test-2012.03.28.01_00.csv,914.3744319020774,0.10209838334574639,4.0
blogData_test-2012.03.29.01_00.csv,764.9931911169178,0.17182335333710597,4.0
blogData_test-2012.03.30.01_00.csv,1373.2720896900255,0.40939171974656363,3.0
blogData_test-2012.03.31.01_00.csv,996.303800285454,0.5623038443636902,4.0
Average,691.0888202891234,-0.6813398389434228,4.483333333333333
